Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Internet_Access,Tutoring_Sessions,Physical_Activity,Learning_Disabilities,Exam_Score,Passed,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Motivation_Level_Low,Motivation_Level_Medium,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
33,78,0,7,86,1,1,4,0,69,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
20,71,1,8,60,1,0,2,0,64,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
12,74,0,8,54,1,2,5,0,63,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0
28,64,0,8,78,1,2,3,0,66,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
21,77,1,8,88,1,2,1,0,68,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
25,99,1,7,77,1,0,3,0,97,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1
27,73,0,9,97,1,2,1,0,67,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
22,95,0,7,85,1,0,4,0,71,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
16,94,1,8,56,1,2,2,0,66,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
26,98,1,7,97,1,2,2,1,72,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1
20,92,1,7,58,1,2,4,0,70,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
24,86,1,7,88,1,1,3,0,69,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
7,94,1,9,57,1,2,3,0,66,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
23,63,0,7,100,1,2,3,0,69,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
16,79,1,6,67,0,2,3,0,65,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
30,100,0,6,75,1,0,4,0,75,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
24,91,0,8,73,1,2,2,0,70,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1
21,98,1,6,55,1,1,3,0,70,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
23,91,1,7,75,1,2,2,0,69,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
14,95,0,7,57,1,2,2,0,68,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
30,88,1,6,90,1,4,2,0,73,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
32,90,1,5,98,1,0,3,0,74,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1
22,81,0,5,90,1,0,2,0,66,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
30,97,1,6,72,1,1,2,0,74,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17,93,1,5,50,1,3,2,0,67,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1
15,94,1,8,52,1,1,2,0,67,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
20,87,0,10,75,1,3,2,0,70,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
23,72,1,6,84,1,1,2,0,67,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
18,61,1,6,91,1,3,3,0,80,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
23,97,1,6,80,1,1,2,0,70,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
22,83,0,8,99,1,4,4,1,71,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
14,72,0,8,75,1,4,2,1,64,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
23,66,1,7,80,1,1,3,0,68,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0
25,93,0,5,62,1,0,3,0,68,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1
21,93,1,6,67,0,1,3,0,69,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
27,93,1,7,84,1,1,2,0,72,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
13,86,0,7,80,1,0,5,0,65,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
23,75,1,7,68,1,1,4,1,64,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
13,72,0,8,56,1,1,4,0,64,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
13,60,0,5,67,1,1,4,1,58,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1
16,93,1,7,52,1,2,3,0,69,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1
14,63,0,7,79,1,1,3,0,61,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1
17,85,1,6,66,1,0,2,0,68,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
19,80,1,6,69,1,1,4,1,66,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1
25,81,0,8,79,1,1,4,0,68,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0
18,97,0,5,79,1,2,3,0,70,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
10,61,1,10,79,1,4,2,1,62,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
27,91,0,8,75,1,2,3,0,71,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
15,62,0,7,74,1,0,3,0,61,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
20,62,1,7,91,1,1,3,0,64,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
23,77,0,8,73,1,1,2,0,65,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1
21,63,1,6,77,1,3,1,0,63,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
27,92,1,6,99,1,4,3,0,74,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
23,81,0,9,59,1,2,2,0,68,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
15,61,1,6,86,1,2,3,0,65,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
33,62,0,7,74,1,2,2,0,66,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1
21,85,1,6,92,1,1,2,1,69,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
19,92,1,7,70,1,2,2,0,69,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
26,78,0,8,65,1,3,3,0,70,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
21,82,1,10,60,1,3,4,0,70,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
22,92,1,6,94,1,1,3,0,71,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
35,84,0,5,86,1,1,3,0,72,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0
18,69,0,7,54,1,1,4,0,61,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1
18,85,1,6,86,0,1,3,0,68,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
21,85,1,7,52,1,3,3,0,66,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
26,89,1,8,59,1,1,4,0,70,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1
11,85,0,10,80,0,0,3,0,63,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8,99,1,6,73,1,1,3,0,68,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
16,68,1,4,92,0,1,4,0,62,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
10,98,0,7,80,1,3,3,0,69,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
17,82,1,8,98,1,3,4,0,69,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
23,87,1,6,93,1,1,4,0,72,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
15,64,1,7,67,1,2,3,0,64,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1
11,75,0,7,92,0,2,4,0,63,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
20,91,1,7,93,1,1,3,0,70,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1
25,88,1,8,98,0,1,4,0,69,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1
10,62,0,7,51,1,1,2,0,61,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
25,82,0,8,94,1,2,3,0,70,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
25,64,1,4,53,1,1,2,0,64,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
26,100,1,6,76,1,0,4,0,76,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
27,96,1,6,71,1,2,2,0,73,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
33,61,1,5,96,1,2,3,0,67,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
18,94,1,7,70,0,2,3,0,69,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
21,97,1,6,80,1,2,4,0,72,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
18,74,0,6,85,1,4,3,0,66,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
20,89,1,8,51,1,3,3,0,70,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
29,78,1,7,80,1,2,4,0,73,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
12,86,1,5,76,0,2,3,0,68,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
15,74,0,6,80,1,2,3,0,66,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
28,73,1,8,54,1,4,1,0,67,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
26,77,0,7,53,0,3,3,0,67,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
18,66,1,9,59,0,0,3,0,62,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1
25,93,0,8,93,1,2,3,0,72,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
22,74,1,6,68,1,0,4,0,65,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1
29,76,1,9,72,1,1,3,0,69,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1
20,96,0,9,70,1,2,2,1,69,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1
26,80,1,4,86,0,0,4,0,69,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
36,82,1,7,63,1,0,3,0,69,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
24,98,1,6,53,1,1,2,0,69,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
20,95,1,7,69,1,0,3,0,70,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
24,67,0,6,86,1,6,3,1,67,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0
18,79,1,6,96,1,3,3,1,69,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
34,99,1,8,53,1,0,5,0,75,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
21,75,1,5,91,1,2,3,0,66,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
18,75,1,7,53,1,0,2,0,63,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
15,68,1,5,67,1,3,4,0,64,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
27,65,1,9,51,1,2,2,0,66,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
25,90,1,7,96,1,1,4,0,72,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
17,91,0,8,85,1,3,4,0,71,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
23,99,1,7,68,1,0,2,0,70,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
11,91,0,7,69,1,2,2,0,67,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1
21,70,0,7,82,1,0,3,0,65,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
23,62,1,9,54,1,3,4,0,65,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
30,99,1,6,57,1,0,4,0,73,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1
15,74,1,4,92,1,1,3,0,66,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
12,72,1,6,60,1,0,4,0,62,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1
15,96,0,5,86,1,2,2,0,71,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
12,83,0,8,61,1,3,5,1,66,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
28,69,1,7,54,0,1,2,0,65,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
29,96,1,8,95,1,0,2,0,75,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
22,100,0,7,95,1,2,4,0,74,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1
27,63,1,7,80,1,1,3,0,65,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
21,94,0,7,73,1,2,3,0,71,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
19,76,1,9,78,1,1,1,0,65,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
18,81,1,7,70,1,0,2,0,65,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
18,97,0,9,88,1,0,4,0,67,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0
11,99,1,9,88,1,2,2,0,67,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
22,70,0,7,91,1,2,1,0,66,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
20,69,1,7,76,1,1,3,0,67,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0
24,63,0,6,90,0,2,5,0,66,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
21,82,0,9,58,1,0,2,0,65,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
19,61,1,6,52,0,1,3,0,59,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
15,76,1,6,82,1,4,4,0,69,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
20,63,0,7,55,1,2,3,0,63,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
24,76,0,5,78,1,1,4,1,65,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
13,62,0,6,86,1,2,4,0,61,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1
21,93,0,9,70,1,0,1,0,68,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
21,68,1,8,52,1,3,2,0,65,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
16,73,0,6,94,0,1,2,0,61,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
16,95,1,8,52,1,0,3,0,69,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1
21,90,1,10,95,1,2,4,0,72,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
13,69,1,7,53,0,2,3,1,59,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
22,63,0,9,87,1,0,2,0,63,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15,89,1,8,96,1,3,3,0,69,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
26,76,0,7,95,1,1,1,0,67,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
34,91,0,7,95,0,1,3,1,70,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
15,78,0,8,94,1,0,4,0,67,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
23,74,1,6,76,0,1,2,0,66,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1
16,78,1,4,78,1,5,3,0,68,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
26,90,1,6,81,1,1,3,0,71,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
12,96,0,4,95,1,3,0,1,69,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
23,62,1,6,92,1,0,2,0,65,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1
15,81,0,4,89,1,0,3,0,66,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
19,61,1,8,84,1,2,4,0,66,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1
14,79,0,5,81,1,3,3,0,67,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
25,95,1,8,96,1,1,4,0,74,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
15,74,0,8,60,1,3,5,0,66,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1
23,97,1,8,60,1,1,3,0,72,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
18,85,1,4,99,1,0,4,0,69,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
19,97,0,9,78,1,0,4,0,68,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
21,90,1,8,74,1,4,3,0,71,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
15,64,0,8,93,1,0,2,0,61,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
21,69,1,10,92,1,2,3,0,65,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
29,76,1,8,59,1,4,2,0,71,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1
15,67,1,5,59,1,0,3,0,59,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
27,80,0,8,90,1,1,3,0,71,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
29,79,0,5,89,1,0,3,0,72,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
15,98,1,7,61,1,1,3,0,71,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
11,77,1,6,92,1,0,5,0,61,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1
22,91,0,7,74,1,1,2,1,67,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
17,98,0,5,73,1,0,2,0,67,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1
31,95,0,5,99,1,1,4,0,74,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
20,68,0,6,76,1,2,3,0,66,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
15,80,1,7,57,1,1,4,0,63,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
13,74,0,6,64,1,4,3,1,63,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
27,76,0,9,67,1,1,4,0,68,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
17,74,1,8,98,1,1,3,0,65,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
20,93,0,8,63,1,0,3,0,66,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
26,78,0,6,72,1,1,3,0,67,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
17,81,0,5,87,1,0,2,0,67,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20,99,1,7,64,1,0,4,0,70,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
20,62,1,10,85,1,5,4,0,65,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
24,80,1,7,60,1,1,3,0,68,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0
24,91,1,9,62,1,3,4,0,70,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
19,66,0,9,99,1,1,3,0,66,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
20,84,1,8,68,1,0,4,0,69,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1
18,70,0,7,86,1,1,2,0,65,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
11,95,1,6,92,0,2,3,0,68,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0
22,73,1,7,67,1,3,2,0,65,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
31,73,1,6,68,1,1,3,0,70,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
15,84,1,7,89,1,1,3,0,65,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
15,67,1,5,80,1,3,4,0,67,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1
15,71,0,6,68,0,5,4,0,64,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
24,77,0,8,87,1,2,1,1,68,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0
23,74,1,6,93,1,4,3,0,70,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
19,81,1,6,62,0,1,3,0,64,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0
14,84,0,6,51,1,4,3,0,67,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
21,83,0,7,64,1,2,2,0,68,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1
11,86,1,4,84,1,5,4,1,67,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
21,72,1,6,96,1,4,2,1,66,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
25,65,1,8,93,0,2,3,0,66,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
12,90,1,7,61,1,2,2,0,66,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
11,94,1,8,94,1,2,2,0,67,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1
29,70,1,4,91,1,2,3,0,69,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
16,76,0,6,87,1,3,4,0,65,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
27,80,1,7,84,1,4,3,0,68,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
19,81,0,8,90,1,2,3,0,67,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
19,86,1,9,93,1,1,3,0,69,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
23,62,0,8,91,0,3,3,0,64,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
15,89,0,6,56,1,2,4,0,67,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1
21,62,0,6,86,1,2,4,0,67,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
18,79,0,9,92,1,1,3,0,67,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
12,93,0,6,59,1,2,3,0,67,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
22,78,1,5,61,1,2,4,0,68,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
18,66,1,7,89,1,4,3,1,65,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1
19,99,0,9,67,1,3,1,0,70,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
13,96,0,6,70,1,1,3,0,68,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
30,91,1,6,69,1,2,4,0,72,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
25,76,0,6,61,1,1,3,0,67,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1
26,67,1,8,97,1,2,0,0,66,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
18,98,1,7,90,1,0,1,0,68,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
10,81,0,8,63,1,1,2,0,64,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1
32,94,1,9,55,1,4,2,1,75,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1
20,74,1,5,69,1,1,4,0,66,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
16,73,1,6,71,1,0,4,0,67,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1
23,99,0,6,50,0,1,5,1,71,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
27,81,0,7,94,1,0,4,0,68,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
20,66,1,8,93,1,2,3,0,65,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
28,69,1,6,93,1,0,3,0,67,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
26,79,1,6,90,0,0,2,1,66,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
14,62,0,8,87,1,1,1,0,60,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
16,79,0,8,82,1,2,3,1,64,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0
26,77,1,7,98,1,0,1,0,69,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
4,91,0,4,86,1,3,4,1,64,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
19,74,0,9,82,1,2,3,0,66,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
11,99,1,7,89,1,3,3,0,72,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1
